CAS,R,SMILES,PBT_label
29949-85-7,pr,Clc1cccc(c1)P(c1cccc(Cl)c1)c1cccc(Cl)c1,1
30069-73-9,pr,O=C(Cc1ccc(cc1)N(=O)=O)Oc1cc(cc2ccc(cc12)N(=O)=O)c1ccccc1,1
30157-74-5,pr,C=Cc1ccc(Br)c(Br)c1Br,1
30283-95-5,n,Cc1cc2c3ccccc3ccc2c2ccc3ccccc3c12,1
30320-26-4,pr,FC(C(=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1
30320-27-5,pr,FC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1
30339-39-0,n,BrC(Br)(Br)c1nc(Nc2ccccc2)nc(n1)C(Br)(Br)Br,1
30339-78-7,n,Clc1ccc(cc1)Nc1nc(nc(n1)C(Br)(Br)Br)C(Br)(Br)Br,1
30355-06-7,n,Clc1nc(nc(n1)Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,1
30355-07-8,n,Clc1nc(nc(n1)Nc1cccc2ccccc12)Nc1ccc2ccccc2c1,1
30355-92-1,n,Clc1ccc(cc1)Nc1nc(Nc2ccc(Cl)cc2)nc(n1)C(Cl)(Cl)Cl,1
30356-34-4,n,CCCCN(CCCC)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-35-5,n,CC(C)CN(CC(C)C)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-52-6,n,Clc1cccc(c1)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-54-8,n,Clc1ccc(Cl)c(c1)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-55-9,n,Clc1ccc(Nc2nc(nc(n2)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)cc1Cl,1
30356-56-0,n,Clc1cc(Cl)c(Cl)cc1Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-58-2,n,Brc1cccc(c1)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-59-3,n,Brc1ccc(cc1)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-61-7,n,Cc1cccc(c1)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-62-8,n,Cc1ccc(cc1)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-67-3,n,CN(c1ccccc1)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30356-68-4,n,ClC(Cl)(Cl)c1nc(Nc2cccc3ccccc23)nc(n1)C(Cl)(Cl)Cl,1
30356-74-2,n,CCCCN(SC(Cl)(Cl)Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30357-71-2,n,CC(C)(C)CC(C)(C)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30358-17-9,n,Clc1ccc(cc1)Oc1nc(Nc2ccccc2)nc(n1)Oc1ccc(Cl)cc1,1
30359-63-8,n,CN(C)c1nc(=NN=Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)[nH]c(n1)C(Cl)(Cl)Cl,1
30360-22-6,n,CCNc1nc(Nc2ccc(Cl)cc2)nc(Nc2ccc(Cl)cc2)n1,1
30360-87-3,n,c1ccc(cc1)Nc1nc(Nc2ccccc2)nc(Sc2ccccc2)n1,1
30362-35-7,n,ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30362-48-2,n,ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)C1CCCCC1,1
30362-65-3,n,Clc1ccc(cc1)c1nc(nc(n1)C(Cl)(Cl)Cl)c1ccc(Cl)cc1,1
30362-66-4,n,Cc1ccc(cc1)c1nc(nc(n1)C(Cl)(Cl)Cl)c1ccc(C)cc1,1
30362-75-5,n,ClCC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)CCl)C(Cl)(Cl)CCl,1
30362-76-6,n,ClC(Cl)C(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)C(Cl)Cl)C(Cl)(Cl)C(Cl)Cl,1
30362-94-8,n,CC(Br)(Br)c1nc(nc(n1)C(C)(Br)Br)C(C)(Br)Br,1
30369-63-2,n,CNc1nc(Sc2cc(Cl)c(Cl)cc2Cl)nc(n1)C(Cl)(Cl)Cl,1
30377-17-4,n,Clc1ccc(cc1)Nc1nc(Nc2ccc(Cl)cc2)nc(n1)C(Br)(Br)Br,1
30377-52-7,pr,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
30389-25-4,pr,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
30442-12-7,pr,CN(C)c1ccc(cc1)P(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C,1
30496-13-0,n,Brc1cc(c(Br)cc1O)C(C)(C)c1cc(Br)c(O)c(Br)c1,1
30667-99-3,n,COc1ccc(cc1)C(c1ccccc1OC)C(Cl)(Cl)Cl,1
30769-91-6,n,CC(=C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1
30805-14-2,n,Clc1ccc(cc1)N1CN(CN(C1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,1
30843-83-5,pr,S=c1[nH]nc(CCCSCCCc2n[nH]c(=S)n2c2ccccc2)n1c1ccccc1,1
30863-01-5,n,ClCC(Cl)(Cl)c1nc(Sc2ccccc2)nc(n1)C(Cl)(Cl)CCl,1
30863-09-3,n,Clc1ccc(cc1)NC(=S)Sc1nc(SC(=S)Nc2ccc(Cl)cc2)nc(Cl)n1,1
30863-42-4,n,CCCCOc1nc(OCCCC)nc(n1)C(Cl)(Cl)Cl,1
30863-57-1,n,CCCCCOc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
30863-58-2,n,CCCCCCOc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
31012-29-0,n,O=C(Oc1c2ccccc2c(C)c2c1ccc1ccccc21)c1ccccc1,1
31107-32-1,n,CC(Cl)CC(C)CC(C)CC(Cl)(Cl)Cl,1
31107-44-5,pr,ClC1=C(Cl)C2(Cl)C3C4C(OC3C1(Cl)C2(Cl)Cl)C1(Cl)C(=C(Cl)C4(Cl)C1(Cl)Cl)Cl,1
31148-95-5,pr,N#CC1(C)CCCC2(C)c3ccc(cc3CCC12)C(C)C,1
31251-03-3,pr,FC(F)(F)c1cccc(c1)C(c1ccccc1)(c1ccccc1)n1cncn1,1
31506-32-8,pr,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
31556-40-8,n,Nc1c(Oc2ccc(cc2)C(C)(C)c2ccccc2)cc(O)c2C(=O)c3ccccc3C(=O)c12,1
31559-43-0,pr,OC1(C#Cc2ccccc2)c2ccccc2C(O)(C#Cc2ccccc2)c2cc3ccccc3cc12,1
31647-36-6,n,Cc1c2ccccc2c2ccc3cccc4ccc1c2c34,1
31663-80-6,n,O=c1n(C(c2ccccc2)c2ccccc2)c(=O)c2cc3c(cc12)c(=O)n(C(c1ccccc1)c1ccccc1)c3=O,1
31710-30-2,n,Clc1c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,1
31721-17-2,pr,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,1
31738-06-4,pr,Clc1c(Cl)c(Cl)c2C(=O)N(CCN3C(=O)c4c(C3=O)c(Cl)c(Cl)c(Cl)c4Cl)C(=O)c2c1Cl,1
31790-44-0,n,CC(C)(C)C1CCC(CC1)(N1CCCCC1)c1ccccc1,1
31832-27-6,n,Brc1cc(O)c2c(c1)c(Br)cc1nc3c(nc21)c(Br)cc1c(Br)ccc(O)c31,1
31897-79-7,n,CNC(C)CC1C2CC3(C)CC(C)(C2)CC1(C)C3,1
31897-84-4,n,CN(C)C(C)CC12CC3(C)CC(C)(C1)CC(C)(C2)C3,1
31897-85-5,n,CC(CC12CC3CC(C)(C1)CC(C)(C3)C2Cl)N(C)C,1
31897-91-3,n,CN(Cc1ccccc1)C(C)CC12CC3CC(CC(C3)C2)C1,1
32089-69-3,pr,CCN(CC(COc1ccccc1)OC(=O)Nc1ccccc1)c1ccc(C=O)c(C)c1,1
32089-70-6,pr,N#CC(=Cc1ccc(cc1C)N(CC)CC(COc1ccccc1)OC(=O)Nc1ccccc1)C#N,1
32208-45-0,pr,COC(=O)C12CCC(C)(C)CC2C2=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C2(C)CC1,1
32226-65-6,n,ClC1=CC=C2[S]=CC3=C(N=C4C=Cc5ccccc5C34)C2C1,1
32283-97-9,pr,Cc1ccc(cc1)[N]1=C(=O)C2=CC=C3C4C(=C5C=CC6=C(=O)[N](=C(=O)C7=CC=C3C5C67)c3ccc(C)cc3)C=CC(=C1=O)C24,1
32305-98-9,pr,CC1(C)OC(CP(c2ccccc2)c2ccccc2)C(CP(c2ccccc2)c2ccccc2)O1,1
32377-12-1,n,FC(F)(F)c1cccc(c1)C1c2ccccc2c2ccccc12,1
32687-78-8,i,O=C(NNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,1
32740-01-5,n,Cc1c2cccc(C)c2nc2c1ccc1ccccc21,1
32795-84-9,n,Brc1c2ccc3ccccc3c2cc2ccccc12,1
32873-14-6,pr,O=C(OCCCCCCOc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1N)c1ccccc1N,1
32976-87-7,n,Cc1c2ccc3ccccc3c2c(C)c2ccccc12,1
33086-18-9,n,Clc1cccc(c1)C(c1cccc(Cl)c1)C(Cl)(Cl)Cl,1
33150-87-7,n,CCc1ccc2Sc3ccccc3N(CC(C)CN(C)C)c2c1,1
33284-52-5,n,Clc1cc(Cl)cc(c1)c1cc(Cl)cc(Cl)c1,1
33284-53-6,n,Clc1cc(c2ccccc2)c(Cl)c(Cl)c1Cl,1
33284-54-7,n,Clc1cc(Cl)c(Cl)c(c2ccccc2)c1Cl,1
33294-14-3,n,COCCOc1c(Br)cc(cc1Br)C(C)(C)c1cc(Br)c(OCCCO)c(Br)c1,1
33328-58-4,n,CCCC(C)(C)c1sc2nc(sc2n1)C(C)(C)CCC,1
33442-85-2,n,ClC1CC2C(C1Cl)C1(Cl)C(=C(Cl)C2(Cl)C1(Cl)Cl)Cl,1
33529-33-8,n,O=c1c2cc3c(=O)n(c4ccc(cc4)c4ccccc4)c(=O)c3cc2c(=O)n1c1ccc(cc1)c1ccccc1,1
33734-35-9,n,O=C1c2ccc(cc2C(=O)N1c1ccccc1)C(F)(F)C(F)(F)C(F)(F)c1ccc2C(=O)N(c3ccccc3)C(=O)c2c1,1
33770-73-9,n,Cc1cc(C)c(CC(C)(C)C)c(C)c1CC(C)(C)C,1
33798-02-6,pr,CC(=O)Oc1c(Br)cc(cc1Br)C(C)(C)c1cc(Br)c(OC(=O)C)c(Br)c1,1
33820-53-0,pr,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,1
33889-85-9,pr,CC1(C)C2CCC3(CC3(Cl)Cl)C1C2,1
33910-44-0,pr,N#N=C1C=Cc2c(cccc2S(=O)(=O)Oc2ccc3ccccc3c2Cc2c(ccc3ccccc23)OS(=O)(=O)c2cccc3C(=O)C(=N#N)C=Cc23)C1=O,1
33942-88-0,n,Cc1c2ccccc2c2ccc3c4c(ccc1c24)cc1ccccc31,1
33953-73-0,n,Oc1c2ccccc2c2ccc3cccc4ccc1c2c34,1
34197-05-2,n,CCOc1ccc(cc1)C(c1ccc(C)cc1)C(Cl)(Cl)Cl,1
34197-16-5,n,COc1ccc(cc1)C(c1ccc(SC)cc1)C(Cl)(Cl)Cl,1
34234-10-1,n,Clc1c(Cl)c(Cl)c2c(c1Cl)C(=O)c1c(O)ccc(O)c1C2=O,1
34244-14-9,n,Clc1ccc2ccc3cccc4ccc1c2c34,1
34346-96-8,n,BrCc1c2ccccc2cc2c1ccc1cccc(C)c21,1
34346-97-9,n,BrCc1c2c(F)cc3ccccc3c2cc2ccccc12,1
34346-98-0,n,BrCc1c2ccccc2cc2c1ccc1c(Br)cccc21,1
34346-99-1,n,BrCc1c2ccccc2cc2c1ccc1c(Cl)cccc21,1
34391-10-1,n,CC(=O)OCC1=CC2C3C(CC(C)C4(C=C(C)C(OC(=O)c5ccccc5NC(=O)c5cccc(O)c5NC(=O)c5ccccc5N(C)C)C4(O)C1O)C2=O)C3(C)C,1
34613-03-1,pr,N#CC(=Cc1ccc(cc1C)N(CC)CCSc1nc2ccccc2s1)C#N,1
34624-81-2,pr,Oc1c(cc(cc1C(C)(C)C)C(C)(C)c1ccccc1)C(C)(C)C,1
34643-52-2,n,CCCSP(=S)(OCC)Oc1c(Cl)cc(Cl)cc1Cl,1
34675-79-1,n,c1cnc(cn1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,1
34729-62-9,n,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)CC(C)(C)C,1
34869-32-4,n,CCCCOC(=O)c1c(I)cc(I)c(I)c1I,1
34927-63-4,pr,O=C(CCCN1CCCCC1)c1ccc2c(Cc3cc(ccc23)C(=O)CCCN2CCCCC2)c1,1
35001-51-5,pr,CCOc1ccc(cc1NC(=O)C(=O)Nc1ccc(cc1CC)C(C)(C)C)C(C)(C)C,1
35001-52-6,pr,CCOc1ccc(cc1NC(=O)C(=O)Nc1ccccc1CC)C(C)(C)C,1
35109-57-0,pr,NCC1(C)CCCC2(C)c3ccc(cc3CCC12)C(C)C,1
35109-60-5,pr,BrCC(Br)COc1c(Br)cc(Br)cc1Br,1
35133-39-2,pr,CC(N1CCC(CC1)Cc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1,1
35187-24-7,n,Cc1c2ccccc2c(C)c2c1ccc1c(C)cccc21,1
35187-27-0,n,Cc1ccc2c(c1)c(C)c1c(ccc3ccccc13)c2C,1
35187-28-1,n,Cc1c2cccc(C)c2cc2c1ccc1ccccc21,1
35207-93-3,n,C=CC(F)(F)C(F)(F)C1CC(F)(F)C1(F)F,1
35207-97-7,n,CCC(F)(F)C(F)(F)C1CC(F)(F)C1(F)F,1
35208-07-2,n,C=CC(F)(F)C(F)(F)CCC(F)(F)C(F)(F)F,1
35215-31-7,n,Cc1ccc2ccc3c(c(C)c4ccccc4c3C)c2c1,1
35245-80-8,n,Oc1c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
35262-54-5,n,CCC(F)(F)C(F)(F)CCC(F)(F)C(F)(F)F,1
35281-34-6,n,C1Cc2cc3ccc4CCCc5cc6ccc(C1)c2c6c3c45,1
35281-51-7,n,C1Cc2cc3ccc4CCCc5cc6ccc(C1)c2c6c3c45,1
35290-22-3,n,COc1cc2oc3cc(=O)cc4oc(cc(c2c2OC(CCc12)c1ccccc1)c34)c1ccccc1,1
35319-91-6,n,CC1CCC2(OC1)OC1CC3C4CCC5CC(CCC5(C)C4CCC3(C)C1C2C)OC(=O)C,1
35325-49-6,pr,CCOC(=O)C(=CC=C1N(C)c2ccc(cc2C1(C)C)c1nc2cc(C)ccc2o1)C#N,1
35335-07-0,n,Cc1c2c(ccc3ccccc23)c(C)c2c1ccc1ccccc21,1
35350-39-1,n,Clc1ccc(SCCSc2cc(Cl)ccc2N(=O)=O)c(c1)N(=O)=O,1
35581-53-4,n,CC(=O)OC1CCC2(C)C(=C1)CCC1C3CCC(I)C3(C)CCC21,1
35606-06-5,n,O=C(C1C(=C1C(C)(C)C)C(C)(C)C)C(C)(C)C,1
35693-92-6,n,Clc1cc(Cl)c(c(Cl)c1)c1ccccc1,1
35763-62-3,pr,COc1c(c2ccccc2)c(=O)c2ccc3c4c(ccc1c24)sc1ccccc31,1
35826-82-5,pr,COc1c(c2ccccc2)c(=O)c2ccc3sc4ccccc4c4ccc1c2c34,1
35844-74-7,pr,O=C1c2c(Nc3ccccc3)c(O)cc(Nc3ccccc3)c2C(=O)c2ccccc12,1
35926-76-2,pr,CN1Cc2ccccc2C21c1ccccc1CCc1ccccc21,1
35933-93-8,pr,Cc1ccc2Oc3cc(ccc3C3(OC(=O)c4ccccc34)c2c1)NC1CCCCC1,1
36059-21-9,pr,Cc1c(C)c(Br)c(Br)c(Br)c1Br,1
36065-30-2,pr,BrCC(C)(Br)COc1c(Br)cc(Br)cc1Br,1
36069-45-1,n,CC1CCC(NC1)C(C)C1C(OC(=O)C)CC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1
36236-41-6,n,CCOc1ccc(cc1)NC(c1ccc(OCC)cc1)C(Cl)(Cl)Cl,1
36236-67-6,pr,Clc1ccc(cc1)C(N1CCN(CC1)Cc1cccc(C)c1)c1ccccc1,1
36268-65-2,pr,N#CCCCOc1ccc(cc1C(C)(C)CC)C(C)(C)CC,1
36327-34-1,pr,C=Cc1c(Br)cc(Br)cc1Br,1
36355-01-8,pr,Brc1cc(Br)c(c(Br)c1)c1c(Br)cc(Br)cc1Br,1
36371-43-4,n,CC(CN1CCN(CC1)c1ncccn1)C(c1ccccc1)(c1ccccc1)c1ccccc1,1
36371-60-5,n,CCOC(=O)c1cnc(nc1OCC)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,1
36371-61-6,n,CCOc1nc(ncc1OC=O)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,1
36381-23-4,n,CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C2CC1)C(=O)OCc1ccccc1,1
36431-22-8,pr,CCN(CC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccc(C)cc3C)cc1C12OC(=O)c2ccccc12,1
36481-20-6,n,FC12C(F)(F)C3(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C1(F)F)C(F)(F)C(F)(C3(F)F)C2(F)F,1
36483-60-0,pr,Brc1cc(Br)c(Br)cc1Oc1cc(Br)c(Br)c(Br)c1,1
36511-35-0,n,Brc1cc(Br)c(O)cc1c1ccc(Br)c(O)c1Br,1
36524-71-7,n,Nc1ccc(nn1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,1
36524-72-8,n,C=CCNc1cnnc(c1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,1
36524-75-1,n,Nc1nccnc1N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,1
36524-83-1,n,c1ccc(cc1)C(CCN1CCN(CC1)c1nccs1)(c1ccccc1)c1ccccc1,1
36688-78-5,n,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CCN2C)C(C)Cl)C(O)C1O,1
36711-69-0,pr,BrC(Br)c1cc(Br)c(cc1Br)C(Br)Br,1
36896-12-5,n,CC1=NC(C)(C)C2(C)ON3C(=NC(C)(C)C3(C)ON12)C,1
36911-94-1,n,CCc1cc2ccccc2c2cc3cccc(CC)c3cc12,1
36911-95-2,n,CCc1c2cccc(CC)c2cc2ccc3ccccc3c12,1
36913-91-4,pr,FC(F)(S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,1
37002-48-5,pr,CC1(C)OC(CP(c2ccccc2)c2ccccc2)C(CP(c2ccccc2)c2ccccc2)O1,1
37060-36-9,pr,CCN(CC)c1ccc2c(c1)Oc1cc(ccc1N2C(=O)c1ccccc1)N(CC)CC,1
37574-48-4,n,Oc1cc2cc3ccccc3c3ccc4cccc1c4c23,1
37693-01-9,pr,Clc1ccc(Cc2cc(ccc2O)C(C)(C)CC(C)(C)C)c(Cl)c1,1
37710-57-9,n,Brc1cc(Br)c(c(Br)c1)N1C(=O)c2c(C1=O)c(Br)c(Br)c(Br)c2Br,1
37853-61-5,pr,COc1c(Br)cc(cc1Br)C(C)(C)c1cc(Br)c(OC)c(Br)c1,1
37871-00-4,n,Clc1c(Cl)cc2Oc3c(Oc2c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,1
37893-02-0,pr,FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,1
37994-82-4,n,Oc1cccc2c1cc1ccc3cccc4ccc2c1c34,1
38048-87-2,n,Cc1c(C)ccc2c3cccc4cccc(c12)c34,1
38135-31-8,n,ClP(=O)(Oc1ccc(cc1)C(C)(C)C)Oc1ccc(cc1)C(C)(C)C,1
38157-01-6,pr,Nc1ccc2c(c1)C(=O)c1cccc3c1c2ccc3c1ccc2c3ccc(N)cc3C(=O)c3cccc1c23,1
38178-99-3,n,Clc1c(Cl)cc(Cl)c2Oc3c(Cl)cc(Cl)c(Cl)c3Cc12,1
38237-68-2,pr,Oc1cc(C)c(C)cc1C1CC2CCC1(C)C2(C)C,1
38274-67-8,n,CCCCCCC1OC(OC1CC)(C(F)(F)F)C(F)(F)F,1
38303-36-5,pr,Brc1ccc2ccc3c(Br)cc(Br)c4ccc1c2c34,1
38444-88-1,n,Clc1ccc(cc1)c1cc(Cl)cc(Cl)c1,1
38492-81-8,pr,OCc1cc2c(Cl)cc(Cl)cc2c2cc(ccc12)C(F)(F)F,1
38492-84-1,pr,O=Cc1cc2c(Cl)cc(Cl)cc2c2cc(ccc12)C(F)(F)F,1
38521-49-2,pr,Brc1c(OCc2ccccc2)c(Br)c(Br)c(Br)c1Br,1
38521-51-6,pr,BrCc1c(Br)c(Br)c(Br)c(Br)c1Br,1
38550-34-4,pr,CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
38652-51-6,n,CCN(CC)CCn1c2nccn2c2ccc(cc12)c1ccc(Br)cc1,1
38660-35-4,pr,CCN(CC)c1ccc2c(c1)Oc1cc(ccc1C12c2ccccc2C(=O)N1c1ccccc1)N(CC)CC,1
38754-94-8,n,O=C1CC(C)(C)c2c1c(C)c1CCC(C)(C)c1c2C,1
38880-20-5,pr,CCOc1cc(ccc1C1(OC(=O)c2ccccc12)c1c(C)n(C)c2ccccc12)N(CC)CC,1
38906-55-7,n,Oc1ccc(cc1)CCN1CCC(C1)(CC(C)(C)C)c1cccc(O)c1,1
38906-57-9,n,CC(=O)Oc1ccc(cc1)CCN1CCC(C1)(CC(C)(C)C)c1cccc(OC(=O)C)c1,1
38965-27-4,pr,O=C1CCC2(C)C(=C1)CCC1C2CCC2(C)C(CCC12)OC(=O)CC(C)(C)C,1
38998-75-3,n,Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c(Cl)c1Cl,1
39073-07-9,n,Brc1ccc2Oc3cc(Br)ccc3Oc2c1,1
39219-28-8,pr,CCCOc1ccc2c(CCC3C2CCC2(C)C(OC)CCC32)c1,1
39239-77-5,pr,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
39485-83-1,n,Clc1ccc(c(Cl)c1)c1c(Cl)cc(Cl)cc1Cl,1
39568-98-4,pr,ClCc1c(Br)c(Br)c(CCl)c(Br)c1Br,1
39568-99-5,pr,BrCc1c(Br)c(Br)c(CBr)c(Br)c1Br,1
39569-21-6,pr,Clc1c(C)c(Br)c(Br)c(Br)c1Br,1
39765-80-5,n,ClC1C(Cl)C2C(C1Cl)C1(Cl)C(=C(Cl)C2(Cl)C1(Cl)Cl)Cl,1
39951-80-9,pr,Oc1c(cc(cc1c1nc2ccccc2s1)CN1C(=O)c2ccccc2C1=O)CN1C(=O)c2ccccc2C1=O,1
40070-59-5,pr,CC1=CC(C(C)C(Br)C1O)C1(OS(=O)(=O)c2ccccc12)c1cc(C)c(O)c(Br)c1C,1
40088-45-7,n,Brc1cc(ccc1Br)c1cccc(Br)c1Br,1
40218-96-0,pr,Fc1ccc(cc1)C(N1CCN(CC=Cc2ccccc2)CC1)c1ccc(F)cc1,1
40242-27-1,pr,O=C1C=CC2(C)C(=C1)CCC1C3CC(C)C(O)(C(=O)COC(=O)C45CC6CC(CC(C6)C5)C4)C3(C)CC(O)C21F,1
40349-99-3,pr,O=C1c2ccccc2C(=O)c2ccc3c([nH]c4c3cc3c5ccccc5C(=O)c5cccc4c35)c12,1
40356-57-8,n,Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,1
40464-54-8,pr,FC(F)(C(F)(F)[C@@]1(F)OC(F)(F)C(F)(F)C1(F)F)C(F)(F)C(F)(F)F,1
40504-41-4,n,Fc1ccc(cc1)C(=O)CCCNC1CCC(CC1)c1cccc(c1)C(F)(F)F,1
40504-42-5,n,Fc1ccc(cc1)C(=O)CCCNC1CCC(CC1)c1ccc(cc1)C(F)(F)F,1
40567-16-6,pr,CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Cl,1
40615-36-9,pr,COc1ccc(cc1)C(Cl)(c1ccccc1)c1ccc(OC)cc1,1
40650-59-7,n,CC(C)CCc1c2C(=O)CC(C)(C)c2cc2c1C(=O)CC2(C)C,1
40690-88-8,pr,CCN(CC)c1ccc(c(O)c1)C1(OC(=O)c2ccccc12)c1cc(Nc2ccccc2)c(C)cc1OC,1
40723-69-1,n,CCC(F)(F)C(F)(F)CCC(F)(F)C(F)(F)CC,1
40723-75-9,n,C=CC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)F,1
41123-44-8,pr,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)C(=C)C,1
41382-37-0,pr,CCNc1cc2Oc3cc(NCC)c(C)cc3C3(OC(=O)c4ccccc34)c2cc1C,1
41573-36-8,pr,CN(C)c1ccc(cc1)C(c1ccc(cc1)N(C)C)c1ccccc1Cl,1
41637-90-5,n,Cc1cc2c(ccc3ccccc23)c2ccccc12,1
41637-92-7,n,Cc1ccc2c(C)cc3c(ccc4ccccc34)c2c1,1
41659-20-5,n,CN(C)C1CCC2(C=C1)c1ccccc1C=Cc1cccc(Cl)c21,1
41659-21-6,n,CN(C)C1CCC2(CC1)c1ccccc1C=Cc1cccc(Cl)c21,1
41695-43-6,n,CN(C)C1CCC2(C=C1)c1ccccc1C=Cc1ccccc21,1
41695-46-9,n,CN(C)C1CCC2(CC1)c1ccccc1C=Cc1ccccc21,1
41695-51-6,n,CN(C)C1CCC2(CC1)c1ccccc1CCc1cccc(Cl)c21,1
41699-09-6,n,C=Cc1cccc2c1c1cccc3ccc4ccc(C=C)c2c4c13,1
41715-24-6,pr,Oc1c(cc(cc1C(C)(C)C)C1OCC2(CO1)COC(OC2)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)C(C)(C)C,1
41945-72-6,pr,OC(COc1ccc(cc1)C(C)(C)c1ccc(OCC(O)COc2ccccc2)cc1)COc1ccccc1,1
41956-73-4,n,Clc1ccc2nc(SCCCCCN3CSCC3)cc(C)c2c1,1
