smi1_original,smi2_original,smi1_standardized,smi2_standardized,label_1,label_2
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Bi+3],CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Co+2],CCCCC(CC)C(=O)O,CCCCC(CC)C(=O)O,0,0
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Bi+3],CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Fe+3],CCCCC(CC)C(=O)O,CCCCC(CC)C(=O)O,0,0
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Co+2],CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Fe+3],CCCCC(CC)C(=O)O,CCCCC(CC)C(=O)O,0,0
CCCCC(CC)CN,C=CC(=O)OC.CCCCC(CC)CN.[Na+].[OH-],CCCCC(CC)CN,CCCCC(CC)CN,0,0
CCCCC(CC)CO,CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CCCCC(CC)C[O-].CCCCC(CC)C[O-].[Ti+4],CCCCC(CC)CO,CCCCC(CC)CO,0,0
CCCCC(CC)COC(=O)/C=C/C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,0,0
CCCCC/C(C=O)=C/c1ccccc1,CCCCC/C(C=O)=C\c1ccccc1,CCCCCC(C=O)=Cc1ccccc1,CCCCCC(C=O)=Cc1ccccc1,0,0
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,CCCCCCC([O-])CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC.[Li+],CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,0,0
CCCCCC/C=C1\CCCC1=O,CCCCCC/C=C1/CCCC1=O,CCCCCCC=C1CCCC1=O,CCCCCCC=C1CCCC1=O,0,0
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Ca+2],CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Cu+2],CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,0,0
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Ca+2],CCCCCCCC(=O)NCC(=O)O.CCCCCCCC/C=C\CCCCCCCC(=O)O.[K+],CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,0,0
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Ca+2],CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Li+],CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,0,0
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Cu+2],CCCCCCCC(=O)NCC(=O)O.CCCCCCCC/C=C\CCCCCCCC(=O)O.[K+],CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,0,0
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Cu+2],CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Li+],CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,0,0
CCCCCCCC(=O)NCC(=O)O.CCCCCCCC/C=C\CCCCCCCC(=O)O.[K+],CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Li+],CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,0,0
CCCCCCCC/C=C\CCCCCCCCO,CCCCCCCC/C=C\CCCCCCCCO.O=P(O)(O)O,CCCCCCCCC=CCCCCCCCCO,CCCCCCCCC=CCCCCCCCCO,0,0
CCCCCCCCCC(=O)O,CC(O)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCCCC(=O)O,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCCOCCOCCO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCCCC(=O)O,CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCCCC(=O)O,CCCCC(=O)O.CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCCCC(=O)O,CC(C)(CO)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCCCC(=O)O,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCCCC(=O)O,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.O=C(O)CCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(O)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCCOCCOCCO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(O)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(O)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCC(=O)O.CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(O)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CC(C)(CO)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(O)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(O)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.O=C(O)CCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCCOCCOCCO,CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCCOCCOCCO,CCCCC(=O)O.CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCCOCCOCCO,CC(C)(CO)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCCOCCOCCO,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCCOCCOCCO,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.O=C(O)CCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCC(=O)O.CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CC(C)(CO)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.O=C(O)CCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCC(=O)O.CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CC(C)(CO)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCC(=O)O.CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCC(=O)O.CCCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.O=C(O)CCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(C)(CO)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CC(C)(CO)CO.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.O=C(O)CCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)CO,CCC(CO)(CO)CO.CCCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.O=C(O)CCCCC(=O)O,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,0,0
CCCCCCCCC/C=C/CC1CC(=O)OC1=O,CCCCCCCCCC=CCC1CC(=O)OC1=O,CCCCCCCCCC=CCC1CC(=O)OC1=O,CCCCCCCCCC=CCC1CC(=O)OC1=O,0,0
CCCCCCCCCCC=CC(CC(=O)[O-])C(=O)[O-].[K+].[K+],CCCCCCCCCC/C=C/C(CC(=O)O)C(=O)O.OCCN(CCO)CCO,CCCCCCCCCCC=CC(CC(=O)O)C(=O)O,CCCCCCCCCCC=CC(CC(=O)O)C(=O)O,0,0
CCCCCCCCCCCC(=O)OCC[N+](C)(C)C.[Cl-],CCCCCCCCCCCC(=O)OCC[N+](C)(C)C.O.[Cl-],CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,0,0
CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
CCCCCCCCCCCC1=NCCN1CCO.O=C(O)CCl.[Na+].[Na+].[OH-],CCCCCCCCCCCC1=NCCN1CCO.O=C(O)CCl.[Na+].[Na].[OH-],CCCCCCCCCCCC1=NCCN1CCO,CCCCCCCCCCCC1=NCCN1CCO,0,0
CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Al+3],CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Al+3],CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Al+3],CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Zn+2],CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Al+3],CCCCCCCCCCCCCCCCCC(=O)O.NCCNCCNCCNCCN,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Zn+2],CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCCCC(=O)O.NCCNCCNCCNCCN,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Zn+2],CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCCCC(=O)O.NCCNCCNCCNCCN,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Zn+2],CCCCCCCCCCCCCCCCCC(=O)O.NCCNCCNCCNCCN,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].[Li+],CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].[Li+],CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,0,0
CCCCCCCCCCCCCCCCCCNC(=O)/C=C\C(=O)O,CCCCCCCCCCCCCCCCCCNC(=O)/C=C/C(=O)O,CCCCCCCCCCCCCCCCCCNC(=O)C=CC(=O)O,CCCCCCCCCCCCCCCCCCNC(=O)C=CC(=O)O,0,0
CCCCCCCCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].CCCCCCCCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Mg+2],CCCCCCCCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Mg+2],CCCCCCCCCCCCCCCCCCc1ccccc1S(=O)(=O)O,CCCCCCCCCCCCCCCCCCc1ccccc1S(=O)(=O)O,0,0
CCCCCCCCCCCCCCCCOC(=O)/C=C\C(=O)O,CCCCCCCCCCCCCCCCOC(=O)/C=C/C(=O)O,CCCCCCCCCCCCCCCCOC(=O)C=CC(=O)O,CCCCCCCCCCCCCCCCOC(=O)C=CC(=O)O,0,0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCC[N+](C)(C)C,0,0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)C.COS(=O)(=O)[O-],CCCCCCCCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCC[N+](C)(C)C,0,0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCCC[N+](C)(C)C.COS(=O)(=O)[O-],CCCCCCCCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCC[N+](C)(C)C,0,0
C.CCCCCCCCCCCCO,CCCCCCCCCCCCO,CCCCCCCCCCCCO,CCCCCCCCCCCCO,0,0
CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,CC(C)(N)CO.CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,0,0
CC(O)CO.CCCCN(CCO)CCCC.O=C(O)/C=C\C(=O)O,CCCCN(CCO)CCCC,CCCCN(CCO)CCCC,CCCCN(CCO)CCCC,0,0
CCCC[O-].CCCC[O-].CCCC[O-].[Al+3],CCCCO,CCCCO,CCCCO,0,0
CCCCOC(=O)/C=C/C(=O)OCCCC,CCCCOC(=O)/C=C\C(=O)OCCCC,CCCCOC(=O)C=CC(=O)OCCCC,CCCCOC(=O)C=CC(=O)OCCCC,0,0
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,1,1
CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,1,1
CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,1,1
CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,1,1
CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,1,1
CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,1,1
CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,CCN(C)C1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)C1,1,1
CCN(CC)CCC=C1c2ccccc2Sc2ccc(Cl)cc12,CCN(CC)CCC=C1c2ccccc2Sc2ccc(Cl)cc12,CCN(CC)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,CCN(CC)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,1,1
CCN(CC)CCCC(C)Nc1c2cc(OC)ccc2nc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1c2cc(OC)ccc2nc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,1
CCN(CC)CCCC(C)Nc1c2cc(OC)ccc2nc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1c2cc(OC)ccc2nc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,1
CCN(CC)CCCC(C)Nc1c2cc(OC)ccc2nc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1c2cc(OC)ccc2nc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,1
CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1,CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1,1
CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1,CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1,1
CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1,CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1,1
CC(=O)[O-].CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,CC(=O)[O-].CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,0,0
CCN(CC)c1ccc(C(=N)c2ccc(N(CC)CC)cc2)cc1.Cl,CCN(CC)c1ccc(C(=N)c2ccc(N(CC)CC)cc2)cc1.Cl,CCN(CC)c1ccc(C(=N)c2ccc(N(CC)CC)cc2)cc1,CCN(CC)c1ccc(C(=N)c2ccc(N(CC)CC)cc2)cc1,0,0
CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,0,0
CC(=O)[O-].CCN(CC)c1ccc(/C=C/C2=[N+](C)c3ccccc3C2(C)C)cc1,CC(=O)[O-].CCN(CC)c1ccc(/C=C/C2=[N+](C)c3ccccc3C2(C)C)cc1,CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,0,0
CCN(CC)c1ccc(cc1)N(c1ccc(cc1)N(CC)CC)c1ccc(cc1)N(CC)CC,CCN(CC)c1ccc(cc1)N(c1ccc(cc1)N(CC)CC)c1ccc(cc1)N(CC)CC,CCN(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1,CCN(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1,1,1
CC(=O)[O-].CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC(=O)[O-].CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,0,0
